Country name,Region,Income group,Year,GDP per capita,GDP,R&D expenditure,Government debt,Unemployment,Trade balance,Ages 15-64 proportion,Population,HDI,Political stability,Rule of law,Voice and accountability
Algeria,Middle East & North Africa,Lower middle income,2022,4273.922183,191913000000,NA,NA,NA,22441022513,62.96896715,44903225,NA,-0.741771519,-0.832472682,-1.003874183
American Samoa,East Asia & Pacific,High income,1960,NA,NA,NA,NA,NA,NA,48.42050235,20085,NA,NA,NA,NA
American Samoa,East Asia & Pacific,High income,1961,NA,NA,NA,NA,NA,NA,48.87763018,20626,NA,NA,NA,NA
American Samoa,East Asia & Pacific,High income,1962,NA,NA,NA,NA,NA,NA,49.35596089,21272,NA,NA,NA,NA
American Samoa,East Asia & Pacific,High income,1963,NA,NA,NA,NA,NA,NA,49.68107886,21949,NA,NA,NA,NA
American Samoa,East Asia & Pacific,High income,1964,NA,NA,NA,NA,NA,NA,49.85434322,22656,NA,NA,NA,NA
American Samoa,East Asia & Pacific,High income,1965,NA,NA,NA,NA,NA,NA,49.95511094,23391,NA,NA,NA,NA
American Samoa,East Asia & Pacific,High income,1966,NA,NA,NA,NA,NA,NA,50.01036398,24122,NA,NA,NA,NA
American Samoa,East Asia & Pacific,High income,1967,NA,NA,NA,NA,NA,NA,50.0583548,24848,NA,NA,NA,NA
American Samoa,East Asia & Pacific,High income,1968,NA,NA,NA,NA,NA,NA,50.12593475,25608,NA,NA,NA,NA
American Samoa,East Asia & Pacific,High income,1969,NA,NA,NA,NA,NA,NA,50.26613377,26396,NA,NA,NA,NA
American Samoa,East Asia & Pacific,High income,1970,NA,NA,NA,NA,NA,NA,50.61865189,27075,NA,NA,NA,NA
American Samoa,East Asia & Pacific,High income,1971,NA,NA,NA,NA,NA,NA,51.13523112,27593,NA,NA,NA,NA
American Samoa,East Asia & Pacific,High income,1972,NA,NA,NA,NA,NA,NA,51.64273242,28063,NA,NA,NA,NA
American Samoa,East Asia & Pacific,High income,1973,NA,NA,NA,NA,NA,NA,52.09786533,28529,NA,NA,NA,NA
American Samoa,East Asia & Pacific,High income,1974,NA,NA,NA,NA,12.99,NA,52.52137047,29012,NA,NA,NA,NA
American Samoa,East Asia & Pacific,High income,1975,NA,NA,NA,NA,17.24,NA,52.95798461,29573,NA,NA,NA,NA
American Samoa,East Asia & Pacific,High income,1976,NA,NA,NA,NA,19.08,NA,53.44151006,30198,NA,NA,NA,NA
American Samoa,East Asia & Pacific,High income,1977,NA,NA,NA,NA,14.87,NA,53.9825737,30816,NA,NA,NA,NA
American Samoa,East Asia & Pacific,High income,1978,NA,NA,NA,NA,13.79,NA,54.53735522,31428,NA,NA,NA,NA
American Samoa,East Asia & Pacific,High income,1979,NA,NA,NA,NA,14.35,NA,55.09353887,32045,NA,NA,NA,NA
American Samoa,East Asia & Pacific,High income,1980,NA,NA,NA,NA,12.41,NA,55.60353347,32886,NA,NA,NA,NA
American Samoa,East Asia & Pacific,High income,1981,NA,NA,NA,NA,12.61,NA,55.97997622,34059,NA,NA,NA,NA
American Samoa,East Asia & Pacific,High income,1982,NA,NA,NA,NA,12.78,NA,56.28631615,35367,NA,NA,NA,NA
American Samoa,East Asia & Pacific,High income,1983,NA,NA,NA,NA,12.96,NA,56.57002858,36735,NA,NA,NA,NA
American Samoa,East Asia & Pacific,High income,1984,NA,NA,NA,NA,13.11,NA,56.81853909,38168,NA,NA,NA,NA
American Samoa,East Asia & Pacific,High income,1985,NA,NA,NA,NA,13.29,NA,57.02345986,39663,NA,NA,NA,NA
American Samoa,East Asia & Pacific,High income,1986,NA,NA,NA,NA,13.38,NA,57.17422156,41221,NA,NA,NA,NA
American Samoa,East Asia & Pacific,High income,1987,NA,NA,NA,NA,NA,NA,57.24872788,42842,NA,NA,NA,NA
American Samoa,East Asia & Pacific,High income,1988,NA,NA,NA,NA,NA,NA,57.24310608,44532,NA,NA,NA,NA
American Samoa,East Asia & Pacific,High income,1989,NA,NA,NA,NA,NA,NA,57.17140512,46288,NA,NA,NA,NA
American Samoa,East Asia & Pacific,High income,1990,NA,NA,NA,NA,5.11,NA,57.05801163,47818,NA,NA,NA,NA
American Samoa,East Asia & Pacific,High income,1991,NA,NA,NA,NA,NA,NA,56.95069553,48992,NA,NA,NA,NA
American Samoa,East Asia & Pacific,High income,1992,NA,NA,NA,NA,NA,NA,56.85387649,50078,NA,NA,NA,NA
American Samoa,East Asia & Pacific,High income,1993,NA,NA,NA,NA,NA,NA,56.75831477,51174,NA,NA,NA,NA
American Samoa,East Asia & Pacific,High income,1994,NA,NA,NA,NA,NA,NA,56.66733603,52288,NA,NA,NA,NA
American Samoa,East Asia & Pacific,High income,1995,NA,NA,NA,NA,NA,NA,56.58882792,53401,NA,NA,NA,NA
American Samoa,East Asia & Pacific,High income,1996,NA,NA,NA,NA,NA,NA,56.53211009,54500,NA,NA,NA,NA
American Samoa,East Asia & Pacific,High income,1997,NA,NA,NA,NA,NA,NA,56.51657595,55578,NA,NA,NA,NA
American Samoa,East Asia & Pacific,High income,1998,NA,NA,NA,NA,NA,NA,56.54558946,56603,NA,NA,NA,NA
American Samoa,East Asia & Pacific,High income,1999,NA,NA,NA,NA,NA,NA,56.58228288,57594,NA,NA,NA,NA
American Samoa,East Asia & Pacific,High income,2000,NA,NA,NA,NA,5.05,NA,56.66629458,58230,NA,NA,NA,NA
American Samoa,East Asia & Pacific,High income,2001,NA,NA,NA,NA,NA,NA,56.8659557,58324,NA,NA,NA,NA
American Samoa,East Asia & Pacific,High income,2002,8800.72881,512000000,NA,NA,NA,NA,57.15059216,58177,NA,NA,NA,NA
American Samoa,East Asia & Pacific,High income,2003,9043.682367,524000000,0.187869996,NA,NA,NA,57.47447813,57941,NA,NA,NA,NA
American Samoa,East Asia & Pacific,High income,2004,8832.818519,509000000,0.325280011,NA,NA,NA,57.87541974,57626,NA,0.736926496,0.83959645,0.503726006
American Samoa,East Asia & Pacific,High income,2005,8733.014287,500000000,0.366919994,NA,9.98,NA,58.39766654,57254,NA,0.746284068,1.109415412,0.654332459
American Samoa,East Asia & Pacific,High income,2006,8673.927195,493000000,0.395520002,NA,NA,NA,59.01473499,56837,NA,0.703987658,1.069221497,0.548463166
American Samoa,East Asia & Pacific,High income,2007,9187.166344,518000000,NA,NA,NA,NA,59.67188401,56383,NA,0.967931151,1.090919852,0.972128868
American Samoa,East Asia & Pacific,High income,2008,10019.50225,560000000,NA,NA,NA,NA,60.31347009,55891,NA,0.984463036,1.117979527,0.967198193
American Samoa,East Asia & Pacific,High income,2009,12191.59773,675000000,NA,NA,NA,NA,60.85142506,55366,NA,0.945724666,1.125054717,0.963811636
American Samoa,East Asia & Pacific,High income,2010,10446.86321,573000000,NA,NA,9.2,NA,61.38433349,54849,NA,0.919146717,1.1112082,0.988284409
American Samoa,East Asia & Pacific,High income,2011,10495.30473,570000000,NA,NA,NA,NA,61.95452035,54310,NA,0.93399018,1.090952396,1.009051681
American Samoa,East Asia & Pacific,High income,2012,11920.06109,640000000,NA,NA,NA,NA,62.43260106,53691,NA,0.95299083,1.09636724,1.025671721
American Samoa,East Asia & Pacific,High income,2013,12038.87159,638000000,NA,NA,NA,NA,62.8370601,52995,NA,0.928985775,1.101331592,1.004767299
American Samoa,East Asia & Pacific,High income,2014,12313.99736,643000000,NA,NA,NA,NA,63.20320205,52217,NA,1.08068347,1.407080054,NA
American Samoa,East Asia & Pacific,High income,2015,13101.54182,673000000,NA,NA,NA,NA,63.55318486,51368,NA,1.151678085,1.28536284,NA
American Samoa,East Asia & Pacific,High income,2016,13300.82461,671000000,NA,NA,NA,NA,63.89946083,50448,NA,1.158555984,1.27953577,NA
American Samoa,East Asia & Pacific,High income,2017,12372.88478,612000000,NA,NA,NA,NA,64.25611063,49463,NA,1.184322,1.294769168,NA
American Samoa,East Asia & Pacific,High income,2018,13195.9359,639000000,NA,NA,NA,NA,64.63117462,48424,NA,1.166080236,1.296713471,NA
American Samoa,East Asia & Pacific,High income,2019,13672.57666,647000000,NA,NA,NA,NA,65.00353969,47321,NA,1.145717978,1.268459797,1.323771
American Samoa,East Asia & Pacific,High income,2020,15501.52634,716000000,NA,NA,NA,NA,65.34781008,46189,NA,1.0916016100000001,1.119430304,0.952043474
American Samoa,East Asia & Pacific,High income,2021,15743.31076,709000000,NA,NA,NA,NA,65.64338848,45035,NA,1.068576336,1.138901711,0.960498691
American Samoa,East Asia & Pacific,High income,2022,NA,NA,NA,NA,NA,NA,65.59037777,44273,NA,1.128859043,1.221117854,0.95764786
Andorra,Europe & Central Asia,High income,1960,NA,NA,NA,NA,NA,NA,66.30659253,9443,NA,NA,NA,NA
Andorra,Europe & Central Asia,High income,1961,NA,NA,NA,NA,NA,NA,66.18374039,10216,NA,NA,NA,NA
Andorra,Europe & Central Asia,High income,1962,NA,NA,NA,NA,NA,NA,66.05529577,11014,NA,NA,NA,NA
Andorra,Europe & Central Asia,High income,1963,NA,NA,NA,NA,NA,NA,65.91916888,11839,NA,NA,NA,NA
Andorra,Europe & Central Asia,High income,1964,NA,NA,NA,NA,NA,NA,65.78408195,12690,NA,NA,NA,NA
Andorra,Europe & Central Asia,High income,1965,NA,NA,NA,NA,NA,NA,65.71797235,13563,NA,NA,NA,NA
Andorra,Europe & Central Asia,High income,1966,NA,NA,NA,NA,NA,NA,65.4853568,14546,NA,NA,NA,NA
Andorra,Europe & Central Asia,High income,1967,NA,NA,NA,NA,NA,NA,64.96554352,15745,NA,NA,NA,NA
Andorra,Europe & Central Asia,High income,1968,NA,NA,NA,NA,NA,NA,64.53643257,17079,NA,NA,NA,NA
Andorra,Europe & Central Asia,High income,1969,NA,NA,NA,NA,NA,NA,64.43980704,18449,NA,NA,NA,NA
Andorra,Europe & Central Asia,High income,1970,3958.59127,78617622.62,NA,NA,NA,NA,64.63583495,19860,NA,NA,NA,NA
Andorra,Europe & Central Asia,High income,1971,4193.161414,89406587.66,NA,NA,NA,NA,65.0024623,21322,NA,NA,NA,NA
Andorra,Europe & Central Asia,High income,1972,4967.344043,113414399.2,NA,NA,NA,NA,65.48265592,22832,NA,NA,NA,NA
Andorra,Europe & Central Asia,High income,1973,6183.805741,150841573.5,NA,NA,NA,NA,66.04013364,24393,NA,NA,NA,NA
Andorra,Europe & Central Asia,High income,1974,7174.447718,186557164,NA,NA,NA,NA,66.60513412,26003,NA,NA,NA,NA
Andorra,Europe & Central Asia,High income,1975,7963.562944,220112879.8,NA,NA,NA,NA,67.13761103,27640,NA,NA,NA,NA
Andorra,Europe & Central Asia,High income,1976,7758.724021,227284061.5,NA,NA,NA,NA,67.62933757,29294,NA,NA,NA,NA
Andorra,Europe & Central Asia,High income,1977,8206.985726,253998001.2,NA,NA,NA,NA,68.08943746,30949,NA,NA,NA,NA
Andorra,Europe & Central Asia,High income,1978,9456.016728,308020288.9,NA,NA,NA,NA,68.52963298,32574,NA,NA,NA,NA
Andorra,Europe & Central Asia,High income,1979,12054.02044,411548365.7,NA,NA,NA,NA,68.98980728,34142,NA,NA,NA,NA
Andorra,Europe & Central Asia,High income,1980,12534.82271,446377571.5,NA,NA,NA,NA,69.58524052,35611,NA,NA,NA,NA
Andorra,Europe & Central Asia,High income,1981,10516.74887,388982990.5,NA,NA,NA,NA,70.34538696,36987,NA,NA,NA,NA
Andorra,Europe & Central Asia,High income,1982,9739.230181,375914806.5,NA,NA,NA,NA,70.75366599,38598,NA,NA,NA,NA
Andorra,Europe & Central Asia,High income,1983,8108.675838,327849981.5,NA,NA,NA,NA,70.85229521,40432,NA,NA,NA,NA
Andorra,Europe & Central Asia,High income,1984,7825.159598,330073057,NA,NA,NA,NA,71.13713683,42181,NA,NA,NA,NA
Andorra,Europe & Central Asia,High income,1985,7914.87768,346742876.3,NA,NA,NA,NA,71.62031066,43809,NA,NA,NA,NA
Andorra,Europe & Central Asia,High income,1986,10568.93304,481996191.3,NA,NA,NA,NA,71.97864246,45605,NA,NA,NA,NA
Andorra,Europe & Central Asia,High income,1987,12833.00404,611300147.3,NA,NA,NA,NA,72.13813373,47635,NA,NA,NA,NA
Andorra,Europe & Central Asia,High income,1988,14529.06053,721425971.8,NA,NA,NA,NA,72.31972933,49654,NA,NA,NA,NA
Andorra,Europe & Central Asia,High income,1989,15404.8193,795489464,NA,NA,NA,NA,72.51372522,51639,NA,NA,NA,NA
Andorra,Europe & Central Asia,High income,1990,19208.67281,1028989394,NA,NA,NA,NA,72.72701817,53569,NA,NA,NA,NA
Andorra,Europe & Central Asia,High income,1991,19967.72783,1106891025,NA,NA,NA,NA,72.99245055,55434,NA,NA,NA,NA
Andorra,Europe & Central Asia,High income,1992,21123.06705,1209992650,NA,NA,NA,NA,73.24971414,57283,NA,NA,NA,NA
Andorra,Europe & Central Asia,High income,1993,17024.32408,1007090915,NA,NA,NA,NA,73.42281425,59156,NA,NA,NA,NA
Andorra,Europe & Central Asia,High income,1994,16670.94837,1017544675,NA,NA,NA,NA,73.52179825,61037,NA,NA,NA,NA
Andorra,Europe & Central Asia,High income,1995,18731.65069,1178745314,NA,NA,NA,NA,73.54654166,62928,NA,NA,NA,NA
Andorra,Europe & Central Asia,High income,1996,19081.53796,1224023416,NA,NA,NA,NA,73.37386492,64147,NA,1.169522166,1.158362508,1.563216686
Andorra,Europe & Central Asia,High income,1997,18253.08538,1180646068,NA,NA,NA,NA,73.02340682,64682,NA,NA,NA,NA
Andorra,Europe & Central Asia,High income,1998,18592.24302,1211953954,NA,NA,NA,NA,72.65726273,65186,NA,1.182875156,1.177253962,1.528759122
Andorra,Europe & Central Asia,High income,1999,18884.17135,1239840270,NA,NA,NA,NA,72.31132435,65655,NA,NA,NA,NA
Andorra,Europe & Central Asia,High income,2000,21620.46849,1429048106,NA,NA,NA,NA,72.00499262,66097,0.818,1.166981459,1.286165476,1.535655499
Andorra,Europe & Central Asia,High income,2001,22809.08776,1546912332,NA,NA,NA,NA,71.99793571,67820,0.825,NA,NA,NA
Andorra,Europe & Central Asia,High income,2002,24784.96379,1755989899,NA,NA,NA,NA,72.25911628,70849,0.832,1.282766938,1.223840594,1.437128186
Andorra,Europe & Central Asia,High income,2003,31954.15566,2361635782,NA,NA,NA,NA,72.51293847,73907,0.841,1.465131164,1.055983305,1.422261953
Andorra,Europe & Central Asia,High income,2004,37630.76426,2895047587,NA,NA,NA,NA,72.79468632,76933,0.833,1.402106047,1.194324493,1.563076615
Andorra,Europe & Central Asia,High income,2005,39583.93119,3159826892,NA,NA,NA,NA,73.1564475,79826,0.833,1.384927273,0.966194272,1.528181553
Andorra,Europe & Central Asia,High income,2006,43084.29291,3456265062,NA,NA,NA,NA,73.1957542,80221,0.848,1.349654078,0.85568583,1.3299793
Andorra,Europe & Central Asia,High income,2007,50562.86121,3952397735,NA,NA,NA,NA,72.94562388,78168,0.847,1.342015743,1.168245077,1.305506468
Andorra,Europe & Central Asia,High income,2008,53721.41133,4085781939,NA,NA,NA,NA,72.80915127,76055,0.85,1.338472128,1.186387658,1.325321794
Andorra,Europe & Central Asia,High income,2009,49750.69367,3674188229,NA,NA,NA,NA,72.75700049,73852,0.848,1.297139525,1.21778512,1.32293725
Andorra,Europe & Central Asia,High income,2010,48237.89117,3449925739,NA,NA,NA,NA,72.85565475,71519,0.848,1.278272152,1.197924614,1.324308395
Andorra,Europe & Central Asia,High income,2011,51428.19695,3629133575,NA,NA,NA,NA,72.7587062,70567,0.849,1.302488327,1.399273753,1.360453367
Andorra,Europe & Central Asia,High income,2012,44902.38077,3188652765,NA,NA,NA,NA,72.41189931,71013,0.869,1.290351152,1.401187778,1.433837652
Andorra,Europe & Central Asia,High income,2013,44747.75386,3193512950,NA,NA,NA,NA,72.1234753,71367,0.864,1.28392601,1.401491046,1.406641722
Andorra,Europe & Central Asia,High income,2014,45680.53499,3271685597,NA,NA,NA,NA,71.95674483,71621,0.871,1.286593318,1.638325453,1.165964961
Andorra,Europe & Central Asia,High income,2015,38885.53032,2789881259,NA,NA,NA,NA,71.90834268,71746,0.867,1.365985394,1.512989044,1.194495201
Andorra,Europe & Central Asia,High income,2016,39931.21698,2896610480,NA,NA,NA,NA,71.89569964,72540,0.871,1.382750273,1.513311863,1.176597357
Andorra,Europe & Central Asia,High income,2017,40632.23155,3000162081,NA,NA,NA,NA,72.12015737,73837,0.868,1.39288795,1.534928083,1.16165626
Andorra,Europe & Central Asia,High income,2018,42904.82846,3218419897,NA,NA,NA,NA,72.39430236,75013,0.872,1.391008735,1.536625862,1.047321677
Andorra,Europe & Central Asia,High income,2019,41328.6005,3155149348,NA,NA,NA,302799704.9,72.48536212,76343,0.873,1.577211499,1.510484815,1.108411908
Andorra,Europe & Central Asia,High income,2020,37207.222,2891001149,NA,NA,NA,114551911.2,72.47039897,77700,0.848,1.588571787,1.61627841,1.086253405
Andorra,Europe & Central Asia,High income,2021,42072.3411,3325145407,NA,NA,NA,271153904.5,72.389731,79034,0.858,1.581067443,1.64212966,1.033412814
Andorra,Europe & Central Asia,High income,2022,41992.79336,3352032737,NA,NA,NA,NA,72.2370465,79824,NA,1.587736487,1.48544991,1.102832913
Angola,Sub-Saharan Africa,Lower middle income,1960,NA,NA,NA,NA,NA,NA,54.68325731,5357195,NA,NA,NA,NA
Angola,Sub-Saharan Africa,Lower middle income,1961,NA,NA,NA,NA,NA,NA,54.17723929,5441333,NA,NA,NA,NA
Angola,Sub-Saharan Africa,Lower middle income,1962,NA,NA,NA,NA,NA,NA,53.64556996,5521400,NA,NA,NA,NA
Angola,Sub-Saharan Africa,Lower middle income,1963,NA,NA,NA,NA,NA,NA,53.091408,5599827,NA,NA,NA,NA
Angola,Sub-Saharan Africa,Lower middle income,1964,NA,NA,NA,NA,NA,NA,52.49071115,5673199,NA,NA,NA,NA
Angola,Sub-Saharan Africa,Lower middle income,1965,NA,NA,NA,NA,NA,NA,51.9434876,5736582,NA,NA,NA,NA
Angola,Sub-Saharan Africa,Lower middle income,1966,NA,NA,NA,NA,NA,NA,51.47963697,5787044,NA,NA,NA,NA
Angola,Sub-Saharan Africa,Lower middle income,1967,NA,NA,NA,NA,NA,NA,51.04610843,5827503,NA,NA,NA,NA
Angola,Sub-Saharan Africa,Lower middle income,1968,NA,NA,NA,NA,NA,NA,50.65916681,5868203,NA,NA,NA,NA
Angola,Sub-Saharan Africa,Lower middle income,1969,NA,NA,NA,NA,NA,NA,50.337069,5928386,NA,NA,NA,NA
Angola,Sub-Saharan Africa,Lower middle income,1970,NA,NA,NA,NA,NA,NA,50.02393568,6029700,NA,NA,NA,NA
Angola,Sub-Saharan Africa,Lower middle income,1971,NA,NA,NA,NA,NA,NA,49.83858797,6177049,NA,NA,NA,NA
Angola,Sub-Saharan Africa,Lower middle income,1972,NA,NA,NA,NA,NA,NA,49.92126534,6364731,NA,NA,NA,NA
Angola,Sub-Saharan Africa,Lower middle income,1973,NA,NA,NA,NA,NA,NA,50.13321594,6578230,NA,NA,NA,NA
Angola,Sub-Saharan Africa,Lower middle income,1974,NA,NA,NA,NA,NA,NA,50.36317192,6802494,NA,NA,NA,NA
Angola,Sub-Saharan Africa,Lower middle income,1975,NA,NA,NA,NA,NA,NA,50.59135073,7032713,NA,NA,NA,NA
Angola,Sub-Saharan Africa,Lower middle income,1976,NA,NA,NA,NA,NA,NA,50.81124991,7266780,NA,NA,NA,NA
Angola,Sub-Saharan Africa,Lower middle income,1977,NA,NA,NA,NA,NA,NA,51.04339524,7511895,NA,NA,NA,NA
Angola,Sub-Saharan Africa,Lower middle income,1978,NA,NA,NA,NA,NA,NA,51.28172613,7771590,NA,NA,NA,NA
Angola,Sub-Saharan Africa,Lower middle income,1979,NA,NA,NA,NA,NA,NA,51.49627301,8043218,NA,NA,NA,NA
Angola,Sub-Saharan Africa,Lower middle income,1980,711.9411692,5930503401,NA,NA,NA,NA,51.69163822,8330047,NA,NA,NA,NA
Angola,Sub-Saharan Africa,Lower middle income,1981,643.0528514,5550483036,NA,NA,NA,NA,51.85228588,8631457,NA,NA,NA,NA
Angola,Sub-Saharan Africa,Lower middle income,1982,620.3631095,5550483036,NA,NA,NA,NA,51.96698905,8947152,NA,NA,NA,NA
Angola,Sub-Saharan Africa,Lower middle income,1983,623.5339325,5784341596,NA,NA,NA,NA,52.04340032,9276707,NA,NA,NA,NA
Angola,Sub-Saharan Africa,Lower middle income,1984,637.5197594,6131475065,NA,NA,14.2,NA,52.06469279,9617702,NA,NA,NA,NA
Angola,Sub-Saharan Africa,Lower middle income,1985,757.6323892,7554065410,NA,NA,14.9,388000000,52.01818422,9970621,NA,NA,NA,NA
Angola,Sub-Saharan Africa,Lower middle income,1986,684.4892772,7072536109,NA,NA,18.9,-211000000,51.90416502,10332574,NA,NA,NA,NA
Angola,Sub-Saharan Africa,Lower middle income,1987,755.9724447,8084412414,NA,NA,NA,689000000,51.74766695,10694057,NA,NA,NA,NA
Angola,Sub-Saharan Africa,Lower middle income,1988,792.9140885,8769836769,NA,NA,NA,114000000,51.5913391,11060261,NA,NA,NA,NA
Angola,Sub-Saharan Africa,Lower middle income,1989,891.8032047,10201780977,NA,NA,NA,651000000,51.44748048,11439498,NA,NA,NA,NA
Angola,Sub-Saharan Africa,Lower middle income,1990,949.3498406,11229515599,NA,NA,NA,606900000,51.31808292,11828638,NA,NA,NA,NA
Angola,Sub-Saharan Africa,Lower middle income,1991,1038.914019,12704558517,NA,NA,NA,434300000,51.1869975,12228691,NA,NA,NA,NA
Angola,Sub-Saharan Africa,Lower middle income,1992,1196.464962,15114352005,NA,NA,NA,-54757000,51.07270473,12632507,NA,NA,NA,NA
Angola,Sub-Saharan Africa,Lower middle income,1993,847.6537993,11051939102,NA,NA,NA,-18200000,50.96955927,13038270,NA,NA,NA,NA
Angola,Sub-Saharan Africa,Lower middle income,1994,251.8564992,3390500000,NA,NA,NA,149800000,50.87419201,13462031,NA,NA,NA,NA
Angola,Sub-Saharan Africa,Lower middle income,1995,399.7355584,5561222222,NA,NA,NA,316690000,50.83770583,13912253,NA,NA,NA,NA
Angola,Sub-Saharan Africa,Lower middle income,1996,523.3109091,7526963964,NA,NA,NA,898908000,50.85221631,14383350,NA,-2.061917305,-1.630469322,-1.578163505
Angola,Sub-Saharan Africa,Lower middle income,1997,514.3098866,7648377413,NA,NA,NA,-57120000,50.89682732,14871146,NA,NA,NA,NA
Angola,Sub-Saharan Africa,Lower middle income,1998,423.3934528,6506229607,NA,NA,NA,-1049830000,50.96746155,15366864,NA,-2.318058491,-1.527338624,-1.411878705
Angola,Sub-Saharan Africa,Lower middle income,1999,387.6894148,6152922943,NA,NA,NA,-394130000,51.04388087,15870753,0.364,NA,NA,NA
Angola,Sub-Saharan Africa,Lower middle income,2000,556.8842437,9129594819,NA,NA,NA,2449010000,51.13117176,16394062,0.375,-2.038173914,-1.601501703,-1.458064675
